App name,Date,Time,Duration_Seconds
Screen off (locked),4/3/23,0.89,1143
Maps,4/3/23,0.89,23
Screen on (unlocked),4/3/23,0.89,1
Screen off (locked),4/3/23,0.89,7
Maps,4/3/23,0.88,403
Screen on (unlocked),4/3/23,0.88,1
Screen off (locked),4/3/23,0.88,1
Maps,4/3/23,0.88,0
Screen on (unlocked),4/3/23,0.88,1
Screen off (locked),4/3/23,0.88,1
Android Auto,4/3/23,0.88,0
Android Auto,4/3/23,0.88,0
Screen on (unlocked),4/3/23,0.88,1
Screen off (locked),4/3/23,0.88,418
Google,4/3/23,0.88,3
Google,4/3/23,0.88,24
Spotify,4/3/23,0.87,2
Screen on (unlocked),4/3/23,0.87,1
Screen off (locked),4/3/23,0.86,1040
Spotify,4/3/23,0.86,9
Screen on (unlocked),4/3/23,0.86,1
Screen off (locked),4/3/23,0.85,682
Spotify,4/3/23,0.85,5
YouTube,4/3/23,0.85,629
Screen on (unlocked),4/3/23,0.85,1
Screen off (locked),4/3/23,0.85,5
Snapchat,4/3/23,0.85,91
YouTube,4/3/23,0.84,491
Chrome,4/3/23,0.84,46
Google,4/3/23,0.84,8
Chrome,4/3/23,0.84,6
Screen on (unlocked),4/3/23,0.84,1
Screen off (locked),4/3/23,0.84,27
Chrome,4/3/23,0.84,21
Chrome,4/3/23,0.84,2
Screen on (unlocked),4/3/23,0.84,1
Screen off (locked),4/3/23,0.84,27
Chrome,4/3/23,0.84,102
Google,4/3/23,0.84,37
YouTube,4/3/23,0.83,1031
Screen on (unlocked),4/3/23,0.83,1
Screen off (locked),4/3/23,0.82,621
Messages,4/3/23,0.81,0
YouTube,4/3/23,0.81,0
Messages,4/3/23,0.81,0
YouTube,4/3/23,0.79,0
Screen on (unlocked),4/3/23,0.79,1
Screen off (locked),4/3/23,0.79,250
Screen on (unlocked),4/3/23,0.79,1
Screen off (locked),4/3/23,0.78,275
Call,4/3/23,0.78,2
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,36
Call,4/3/23,0.78,30
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,60
Call,4/3/23,0.78,193
Maps,4/3/23,0.78,0
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,21
Maps,4/3/23,0.78,6
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,11
Maps,4/3/23,0.78,224
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,13
Maps,4/3/23,0.78,0
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.78,25
Call,4/3/23,0.78,4
Android Auto,4/3/23,0.78,0
Call,4/3/23,0.78,0
Android Auto,4/3/23,0.78,0
Screen on (unlocked),4/3/23,0.78,1
Screen off (locked),4/3/23,0.77,105
Call,4/3/23,0.77,18
Screen on (unlocked),4/3/23,0.77,1
Screen off (locked),4/3/23,0.77,23
Call,4/3/23,0.77,5
Screen on (unlocked),4/3/23,0.77,1
Screen off (locked),4/3/23,0.77,347
Screen on (unlocked),4/3/23,0.77,1
Screen off (locked),4/3/23,0.77,1
Call,4/3/23,0.77,28
Screen on (unlocked),4/3/23,0.77,1
Screen off (locked),4/3/23,0.77,30
Call,4/3/23,0.77,2
Maps,4/3/23,0.77,0
Android Auto,4/3/23,0.77,4
Android Auto,4/3/23,0.77,0
Snapchat,4/3/23,0.77,24
Screen on (unlocked),4/3/23,0.77,1
Screen off (locked),4/3/23,0.76,83
Phone,4/3/23,0.76,3
Call,4/3/23,0.76,205
Phone,4/3/23,0.76,2
Google,4/3/23,0.76,17
Screen on (unlocked),4/3/23,0.76,1
Screen off (locked),4/3/23,0.76,252
Screen on (unlocked),4/3/23,0.76,1
Screen off (locked),4/3/23,0.76,44
Screen on (unlocked),4/3/23,0.76,1
Screen off (locked),4/3/23,0.76,5
Android Auto,4/3/23,0.76,12
Screen on (unlocked),4/3/23,0.76,1
Screen off (locked),4/3/23,0.76,19
Android Auto,4/3/23,0.74,1371
Maps,4/3/23,0.74,53
Screen on (unlocked),4/3/23,0.74,1
Screen off (locked),4/3/23,0.74,9
Maps,4/3/23,0.74,110
Android Auto,4/3/23,0.74,6
System UI,4/3/23,0.74,3
Android Auto,4/3/23,0.74,1
Screen on (unlocked),4/3/23,0.74,1
Screen off (locked),4/3/23,0.74,19
Opera,4/3/23,0.74,5
Messages,4/3/23,0.74,2
Snapchat,4/3/23,0.74,9
Package installer,4/3/23,0.74,1
Screen on (unlocked),4/3/23,0.74,1
Screen off (locked),4/3/23,0.74,1
Apps,4/3/23,0.74,3
Android Auto,4/3/23,0.73,0
System UI,4/3/23,0.73,3
Android Auto,4/3/23,0.73,1
Maps,4/3/23,0.73,0
Screen on (unlocked),4/3/23,0.73,1
Screen off (locked),4/3/23,0.73,1
Android Auto,4/3/23,0.73,0
Screen on (unlocked),4/3/23,0.73,1
Screen off (locked),4/3/23,0.72,772
Snapchat,4/3/23,0.72,122
Capital One,4/3/23,0.72,45
Snapchat,4/3/23,0.72,337
Gmail,4/3/23,0.72,2
Messages,4/3/23,0.72,95
Gmail,4/3/23,0.72,4
Snapchat,4/3/23,0.71,78
Screen on (unlocked),4/3/23,0.71,1
Screen off (locked),4/3/23,0.71,235
Messages,4/3/23,0.71,17
Snapchat,4/3/23,0.71,96
Gmail,4/3/23,0.71,5
Permission controller,4/3/23,0.71,0
Gmail,4/3/23,0.71,1
Messages,4/3/23,0.71,24
Messages,4/3/23,0.71,59
Snapchat,4/3/23,0.71,44
Messages,4/3/23,0.71,0
Screen on (unlocked),4/3/23,0.71,1
Screen off (locked),4/3/23,0.7,685
Instagram,4/3/23,0.7,33
Maps,4/3/23,0.7,2
Chrome,4/3/23,0.7,5
Calculator,4/3/23,0.7,18
Chrome,4/3/23,0.7,4
Screen on (unlocked),4/3/23,0.7,1
Screen off (locked),4/3/23,0.7,4
Chrome,4/3/23,0.7,65
Chrome,4/3/23,0.7,143
Maps,4/3/23,0.7,19
Screen on (unlocked),4/3/23,0.7,1
Screen off (locked),4/3/23,0.69,109
Maps,4/3/23,0.69,32
Screen on (unlocked),4/3/23,0.69,1
Screen off (locked),4/3/23,0.68,881
Screen on (unlocked),4/3/23,0.68,1
Screen off (locked),4/3/23,0.68,742
Instagram,4/3/23,0.67,53
Gmail,4/3/23,0.67,5
Permission controller,4/3/23,0.67,0
Gmail,4/3/23,0.67,6
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,35
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,23
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,16
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,68
Messages,4/3/23,0.67,0
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,426
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.67,92
Screen on (unlocked),4/3/23,0.67,1
Screen off (locked),4/3/23,0.66,520
Screen on (unlocked),4/3/23,0.66,1
Screen off (locked),4/3/23,0.65,434
Messages,4/3/23,0.65,0
Screen on (unlocked),4/3/23,0.65,1
Screen off (locked),4/3/23,0.65,320
Amazon Shopping,4/3/23,0.65,6
Screen on (unlocked),4/3/23,0.65,1
Screen off (locked),4/3/23,0.64,498
Screen on (unlocked),4/3/23,0.64,1
Screen off (locked),4/3/23,0.64,505
Snapchat,4/3/23,0.64,52
Screen on (unlocked),4/3/23,0.64,1
Screen off (locked),4/3/23,0.64,105
Google,4/3/23,0.63,64
Instagram,4/3/23,0.63,194
Screen on (unlocked),4/3/23,0.63,1
Screen off (locked),4/3/23,0.63,124
Instagram,4/3/23,0.63,0
Messages,4/3/23,0.63,175
Instagram,4/3/23,0.63,161
YouTube,4/3/23,0.63,3
Gmail,4/3/23,0.63,10
Gmail,4/3/23,0.63,5
Messages,4/3/23,0.63,0
YouTube,4/3/23,0.62,0
Screen on (unlocked),4/3/23,0.62,1
Screen off (locked),4/3/23,0.62,93
Venmo,4/3/23,0.62,182
Permission controller,4/3/23,0.62,2
Screen on (unlocked),4/3/23,0.62,1
Screen off (locked),4/3/23,0.62,1
Package installer,4/3/23,0.62,1
Amazon Shopping,4/3/23,0.62,11
Screen on (unlocked),4/3/23,0.62,1
Screen off (locked),4/3/23,0.62,32
Snapchat,4/3/23,0.62,108
Messages,4/3/23,0.62,0
Woot,4/3/23,0.62,0
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,287
Messages,4/3/23,0.61,0
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,84
Messages,4/3/23,0.61,0
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,72
Call,4/3/23,0.61,4
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,10
Call,4/3/23,0.61,35
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,41
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.61,19
Gmail,4/3/23,0.61,4
Screen on (unlocked),4/3/23,0.61,1
Screen off (locked),4/3/23,0.6,940
Screen on (unlocked),4/3/23,0.6,1
Screen off (locked),4/3/23,0.6,39
Messages,4/3/23,0.6,0
Screen on (unlocked),4/3/23,0.6,1
Screen off (locked),4/3/23,0.59,246
Messages,4/3/23,0.59,0
Gmail,4/3/23,0.59,3
Screen on (unlocked),4/3/23,0.59,1
Screen off (locked),4/3/23,0.59,326
Messages,4/3/23,0.59,0
Screen on (unlocked),4/3/23,0.59,1
Screen off (locked),4/3/23,0.58,891
Screen on (unlocked),4/3/23,0.58,1
Screen off (locked),4/3/23,0.58,4
Messages,4/3/23,0.58,16
Screen on (unlocked),4/3/23,0.58,1
Screen off (locked),4/3/23,0.56,1482
Screen on (unlocked),4/3/23,0.56,1
Screen off (locked),4/3/23,0.55,855
Screen on (unlocked),4/3/23,0.55,1
Screen off (locked),4/3/23,0.55,69
Spotify,4/3/23,0.55,249
Snapchat,4/3/23,0.55,97
YouTube,4/3/23,0.54,5
YouTube,4/3/23,0.54,92
Instagram,4/3/23,0.54,293
Amazon Shopping,4/3/23,0.54,8
Gmail,4/3/23,0.54,3
Permission controller,4/3/23,0.54,0
Gmail,4/3/23,0.54,1
YouTube,4/3/23,0.54,126
Screen on (unlocked),4/3/23,0.54,1
Screen off (locked),4/3/23,0.54,14
Snapchat,4/3/23,0.54,78
YouTube,4/3/23,0.53,357
Gmail,4/3/23,0.53,4
Permission controller,4/3/23,0.53,0
Gmail,4/3/23,0.53,1
Screen on (unlocked),4/3/23,0.53,1
Screen off (locked),4/3/23,0.53,559
Permission controller,4/3/23,0.53,1
Screen on (unlocked),4/3/23,0.53,1
Screen off (locked),4/3/23,0.53,2
Screen on (unlocked),4/3/23,0.53,1
Screen off (locked),4/3/23,0.53,6
Screen on (unlocked),4/3/23,0.53,1
Screen off (locked),4/3/23,0.53,7
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,3
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,12
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,16
Smart suggestions,4/3/23,0.52,0
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,12
Google Play Store,4/3/23,0.52,48
Finder,4/3/23,0.52,1
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,201
Snapchat,4/3/23,0.52,17
Screen on (unlocked),4/3/23,0.52,1
Screen off (locked),4/3/23,0.52,212
Snapchat,4/3/23,0.51,475
WhatsApp,4/3/23,0.51,24
WhatsApp,4/3/23,0.51,16
Snapchat,4/3/23,0.51,28
Screen on (unlocked),4/3/23,0.51,1
Screen off (locked),4/3/23,0.51,2
Call,4/3/23,0.51,4
Screen on (unlocked),4/3/23,0.51,1
Screen off (locked),4/3/23,0.51,344
Call,4/3/23,0.51,4
Screen on (unlocked),4/3/23,0.51,1
Screen off (locked),4/3/23,0.51,145
Call,4/3/23,0.51,5
Phone,4/3/23,0.51,3
Screen on (unlocked),4/3/23,0.51,1
Screen off (locked),4/3/23,0.51,34
Phone,4/3/23,0.51,7
Call,4/3/23,0.51,5
Screen on (unlocked),4/3/23,0.51,1
Screen off (locked),4/3/23,0.5,51
Call,4/3/23,0.5,30
Phone,4/3/23,0.5,6
Spotify,4/3/23,0.5,1
Screen on (unlocked),4/3/23,0.5,1
Screen off (locked),4/3/23,0.49,997
Spotify,4/3/23,0.49,10
Screen on (unlocked),4/3/23,0.49,1
Screen off (locked),4/3/23,0.48,1085
Spotify,4/3/23,0.48,7
Google,4/3/23,0.48,47
Screen on (unlocked),4/3/23,0.48,1
Screen off (locked),4/3/23,0.48,256
Snapchat,4/3/23,0.48,44
Screen on (unlocked),4/3/23,0.48,1
Screen off (locked),4/3/23,0.47,426
Screen on (unlocked),4/3/23,0.47,1
Screen off (locked),4/3/23,0.45,1383
Screen on (unlocked),4/3/23,0.45,1
Screen off (locked),4/3/23,0.45,162
Screen on (unlocked),4/3/23,0.45,1
Screen off (locked),4/3/23,0.45,14
Spotify,4/3/23,0.45,33
Snapchat,4/3/23,0.45,24
Screen on (unlocked),4/3/23,0.45,1
Screen off (locked),4/3/23,0.44,934
Spotify,4/3/23,0.44,48
Screen on (unlocked),4/3/23,0.44,1
Screen off (locked),4/3/23,0.43,697
Messages,4/3/23,0.43,0
Gmail,4/3/23,0.43,23
Permission controller,4/3/23,0.43,0
Gmail,4/3/23,0.43,1
Snapchat,4/3/23,0.43,60
Messages,4/3/23,0.43,23
Screen on (unlocked),4/3/23,0.43,1
Screen off (locked),4/3/23,0.42,833
Snapchat,4/3/23,0.42,16
Screen on (unlocked),4/3/23,0.42,1
Screen off (locked),4/3/23,0.41,268
Spotify,4/3/23,0.41,1
Screen on (unlocked),4/3/23,0.41,1
Screen off (locked),4/3/23,0.41,39
Spotify,4/3/23,0.4,559
Amazon Shopping,4/3/23,0.4,214
Gmail,4/3/23,0.4,11
Permission controller,4/3/23,0.4,0
Gmail,4/3/23,0.4,1
Snapchat,4/3/23,0.4,49
YouTube,4/3/23,0.4,14
Screen on (unlocked),4/3/23,0.4,1
Screen off (locked),4/3/23,0.39,321
YouTube,4/3/23,0.39,188
Gmail,4/3/23,0.39,19
Permission controller,4/3/23,0.39,0
Gmail,4/3/23,0.39,1
Screen on (unlocked),4/3/23,0.39,1
Screen off (locked),4/3/23,0.39,81
Snapchat,4/3/23,0.39,3
Screen on (unlocked),4/3/23,0.39,1
Screen off (locked),4/3/23,0.39,110
Snapchat,4/3/23,0.39,66
Screen on (unlocked),4/3/23,0.39,1
Screen off (locked),4/3/23,0.38,484
Opera,4/3/23,0.38,6
Snapchat,4/3/23,0.38,62
Messages,4/3/23,0.38,0
Screen on (unlocked),4/3/23,0.38,1
Screen off (locked),4/3/23,0.38,3
Permission controller,4/3/23,0.38,1
Screen on (unlocked),4/3/23,0.38,1
Screen off (locked),4/3/23,0.38,16
Messages,4/3/23,0.38,0
Snapchat,4/3/23,0.38,77
Screen on (unlocked),4/3/23,0.38,1
Screen off (locked),4/3/23,0.38,20
Snapchat,4/3/23,0.38,49
Messages,4/3/23,0.38,0
Opera,4/3/23,0.37,0
Screen on (unlocked),4/3/23,0.37,1
Screen off (locked),4/3/23,0.37,1
Screen on (unlocked),4/3/23,0.37,1
Screen off (locked),4/3/23,0.37,1
Gmail,4/3/23,0.37,4
Gmail,4/3/23,0.37,36
Permission controller,4/3/23,0.37,0
Gmail,4/3/23,0.37,5
Messages,4/3/23,0.37,0
Messages,4/3/23,0.37,0
Screen on (unlocked),4/3/23,0.37,1
Screen off (locked),4/3/23,0.37,2
Snapchat,4/3/23,0.37,253
Messages,4/3/23,0.37,0
Google Play Store,4/3/23,0.37,8
Messages,4/3/23,0.37,0
Google Play Store,4/3/23,0.37,0
Finder,4/3/23,0.37,1
Messages,4/3/23,0.36,536
Snapchat,4/3/23,0.36,167
ResidentPortal,4/3/23,0.36,45
Wells Fargo,4/3/23,0.36,75
Shopper,4/3/23,0.36,1
ResidentPortal,4/3/23,0.36,13
Google,4/3/23,0.35,10
Messages,4/3/23,0.35,18
Screen on (unlocked),4/3/23,0.35,0
Screen off,4/3/23,0.35,0
Screen off (locked),4/3/23,0.35,456
Maps,4/3/23,0.35,35
Google,4/3/23,0.35,80
Maps,4/3/23,0.34,578
Android Auto,4/3/23,0.34,2
Maps,4/3/23,0.34,270
Android Auto,4/3/23,0.34,2
Google,4/3/23,0.34,103
Maps,4/3/23,0.33,604
System UI,4/3/23,0.33,1
Android Auto,4/3/23,0.33,1
Maps,4/3/23,0.33,128
Screen on (locked),4/3/23,0.33,0
Screen off (locked),4/3/23,0.33,7
Screen on (locked),4/3/23,0.33,8
Screen off (locked),4/3/23,0.33,2
Maps,4/3/23,0.33,9
Screen on (locked),4/3/23,0.33,0
Screen off (locked),4/3/23,0.33,2
Maps,4/3/23,0.33,36
Screen on (locked),4/3/23,0.33,5
Screen off (locked),4/3/23,0.32,278
Google,4/3/23,0.32,15
Screen on (locked),4/3/23,0.32,0
Screen off (locked),4/3/23,0.32,50
Screen on (locked),4/3/23,0.32,7
Screen off (locked),4/3/23,0.32,2
Screen on (locked),4/3/23,0.32,10
Screen off (locked),4/3/23,0.32,22
Screen on (locked),4/3/23,0.32,5
Screen off (locked),4/3/23,0.32,2
Google,4/3/23,0.32,9
Screen on (locked),4/3/23,0.32,0
Screen off (locked),4/3/23,0.32,11
Tile,4/3/23,0.32,29
Device boot,4/3/23,0.32,0
Device shutdown,4/3/23,0.15,14927
YouTube,4/3/23,0.04,9775
Screen on (unlocked),4/3/23,0.04,0
Screen off,4/3/23,0.04,0
Screen off (locked),4/3/23,0.03,236
YouTube,4/3/23,0,2883
Screen on (unlocked),4/3/23,0,0
Ampere,4/3/23,0,2
Clock,4/3/23,0,23
Screen on (locked),4/3/23,0,0
Screen off (locked),4/2/23,0.99,513
Messages,4/2/23,0.99,250
Ampere,4/2/23,0.99,2
Screen on (unlocked),4/2/23,0.99,1
Screen on (locked),4/2/23,0.99,2
Screen off (locked),4/2/23,0.99,54
Ampere,4/2/23,0.99,311
Phone,4/2/23,0.99,1
Screen on (unlocked),4/2/23,0.99,0
Screen off,4/2/23,0.99,0
Screen off (locked),4/2/23,0.97,1344
Call,4/2/23,0.97,34
Phone,4/2/23,0.97,2
Messages,4/2/23,0.97,39
Crunchyroll,4/2/23,0.97,1
Screen on (unlocked),4/2/23,0.97,0
Screen off,4/2/23,0.97,0
Screen off (locked),4/2/23,0.95,1641
Call,4/2/23,0.95,26
Screen on (locked),4/2/23,0.95,0
Screen off (locked),4/2/23,0.95,524
Crunchyroll,4/2/23,0.94,32
Screen on (unlocked),4/2/23,0.94,0
Screen off,4/2/23,0.94,0
Screen off (locked),4/2/23,0.94,247
Crunchyroll,4/2/23,0.94,218
Chrome,4/2/23,0.94,42
Google,4/2/23,0.94,189
Screen on (unlocked),4/2/23,0.94,0
Screen off,4/2/23,0.94,0
Screen off (locked),4/2/23,0.93,352
Google,4/2/23,0.93,22
Screen on (locked),4/2/23,0.93,0
Screen off (locked),4/2/23,0.88,4934
Clock,4/2/23,0.88,6
Screen on (locked),4/2/23,0.88,0
Screen off (locked),4/2/23,0.85,1765
YouTube,4/2/23,0.85,53
Screen on (unlocked),4/2/23,0.85,0
Screen off,4/2/23,0.85,0
Screen off (locked),4/2/23,0.85,113
YouTube,4/2/23,0.85,431
Screen on (unlocked),4/2/23,0.85,0
Screen off,4/2/23,0.85,0
Screen off (locked),4/2/23,0.85,77
YouTube,4/2/23,0.85,112
Screen on (unlocked),4/2/23,0.85,0
Screen off,4/2/23,0.85,0
Screen off (locked),4/2/23,0.84,174
YouTube,4/2/23,0.84,108
Screen on (unlocked),4/2/23,0.84,0
Screen off,4/2/23,0.84,0
Screen off (locked),4/2/23,0.84,15
Screen on (unlocked),4/2/23,0.84,0
Screen off,4/2/23,0.84,0
Screen off (locked),4/2/23,0.84,483
Messages,4/2/23,0.84,8
JW Library,4/2/23,0.84,3
Screen on (unlocked),4/2/23,0.84,0
Screen off,4/2/23,0.84,0
Screen off (locked),4/2/23,0.83,346
Google,4/2/23,0.83,16
Screen on (locked),4/2/23,0.83,0
Screen off (locked),4/2/23,0.82,1016
Screen on (locked),4/2/23,0.82,9
Screen off (locked),4/2/23,0.82,192
JW Library,4/2/23,0.82,129
Screen on (unlocked),4/2/23,0.82,0
Screen off,4/2/23,0.82,0
Screen off (locked),4/2/23,0.82,22
JW Library,4/2/23,0.81,723
Screen on (unlocked),4/2/23,0.81,0
Screen off,4/2/23,0.81,0
Screen off (locked),4/2/23,0.81,126
JW Library,4/2/23,0.8,337
Screen on (unlocked),4/2/23,0.8,0
Screen on (locked),4/2/23,0.8,4
Screen off (locked),4/2/23,0.8,21
JW Library,4/2/23,0.8,7
Screen on (unlocked),4/2/23,0.8,0
Screen off,4/2/23,0.8,0
Screen off (locked),4/2/23,0.8,47
JW Library,4/2/23,0.8,165
Calculator,4/2/23,0.8,13
JW Library,4/2/23,0.79,939
Screen on (unlocked),4/2/23,0.79,0
Screen off,4/2/23,0.79,0
Screen off (locked),4/2/23,0.79,29
Screen on (locked),4/2/23,0.79,7
Screen off (locked),4/2/23,0.79,2
JW Library,4/2/23,0.79,156
Screen on (unlocked),4/2/23,0.79,0
Screen off,4/2/23,0.79,0
Screen off (locked),4/2/23,0.78,172
JW Library,4/2/23,0.78,33
Screen on (unlocked),4/2/23,0.78,0
Screen off,4/2/23,0.78,0
Screen off (locked),4/2/23,0.78,39
JW Library,4/2/23,0.78,3
Screen on (unlocked),4/2/23,0.78,0
Screen off,4/2/23,0.78,0
Screen off (locked),4/2/23,0.78,33
Google,4/2/23,0.78,8
Screen on (locked),4/2/23,0.78,0
Screen off (locked),4/2/23,0.78,22
Screen on (locked),4/2/23,0.78,7
Screen off (locked),4/2/23,0.74,3804
JW Library,4/2/23,0.74,17
Screen on (unlocked),4/2/23,0.74,0
Screen off,4/2/23,0.74,0
Screen off (locked),4/2/23,0.74,13
JW Library,4/2/23,0.74,3
Screen on (unlocked),4/2/23,0.74,0
Screen off,4/2/23,0.74,0
Screen off (locked),4/2/23,0.73,730
Screen on (unlocked),4/2/23,0.73,0
Screen off,4/2/23,0.73,0
Screen off (locked),4/2/23,0.73,6
Screen on (locked),4/2/23,0.73,6
Screen off (locked),4/2/23,0.71,1801
Clock,4/2/23,0.71,9
Screen on (locked),4/2/23,0.71,0
Screen off (locked),4/2/23,0.71,171
Messages,4/2/23,0.71,6
Messages,4/2/23,0.7,9
YouTube,4/2/23,0.7,382
Google,4/2/23,0.7,12
Messages,4/2/23,0.7,11
JW Library,4/2/23,0.7,2
Screen on (unlocked),4/2/23,0.7,0
Screen off,4/2/23,0.7,0
Screen off (locked),4/2/23,0.69,581
JW Library,4/2/23,0.69,11
Screen on (unlocked),4/2/23,0.69,0
Screen off,4/2/23,0.69,0
Screen off (locked),4/2/23,0.69,94
JW Library,4/2/23,0.69,54
Screen on (unlocked),4/2/23,0.69,0
Screen off,4/2/23,0.69,0
Screen off (locked),4/2/23,0.69,252
Gmail,4/2/23,0.69,8
Screen on (unlocked),4/2/23,0.69,0
Screen on (locked),4/2/23,0.69,1
Screen off (locked),4/2/23,0.67,1143
Gmail,4/2/23,0.67,19
Screen on (unlocked),4/2/23,0.67,0
Screen off,4/2/23,0.67,0
Screen off (locked),4/2/23,0.67,44
Gmail,4/2/23,0.67,82
Screen on (unlocked),4/2/23,0.67,0
Screen off,4/2/23,0.67,0
Screen off (locked),4/2/23,0.66,1018
Screen on (unlocked),4/2/23,0.66,0
Screen off,4/2/23,0.66,0
Screen off (locked),4/2/23,0.66,261
Google,4/2/23,0.66,21
JW Library,4/2/23,0.66,49
Messages,4/2/23,0.65,260
Crunchyroll,4/2/23,0.63,1663
Screen on (unlocked),4/2/23,0.63,0
Screen off,4/2/23,0.63,0
Screen off (locked),4/2/23,0.63,116
Messages,4/2/23,0.63,23
Screen on (unlocked),4/2/23,0.63,0
Screen off,4/2/23,0.63,0
Screen off (locked),4/2/23,0.63,246
Messages,4/2/23,0.63,13
Messages,4/2/23,0.63,68
YouTube,4/2/23,0.63,170
Screen on (unlocked),4/2/23,0.63,0
Screen off,4/2/23,0.63,0
Screen off (locked),4/2/23,0.63,94
YouTube,4/2/23,0.62,788
Screen on (unlocked),4/2/23,0.62,0
Screen off,4/2/23,0.62,0
Screen off (locked),4/2/23,0.62,89
Screen on (locked),4/2/23,0.62,7
Screen off (locked),4/2/23,0.62,22
YouTube,4/2/23,0.61,348
Messages,4/2/23,0.61,17
YouTube,4/2/23,0.61,5
Screen on (unlocked),4/2/23,0.61,0
Screen off,4/2/23,0.61,0
Screen off (locked),4/2/23,0.61,46
YouTube,4/2/23,0.61,0
Messages,4/2/23,0.61,18
YouTube,4/2/23,0.61,217
Screen on (unlocked),4/2/23,0.61,0
Screen off,4/2/23,0.61,0
Screen off (locked),4/2/23,0.61,21
Screen on (locked),4/2/23,0.61,7
Screen off (locked),4/2/23,0.61,6
Amazon Shopping,4/2/23,0.61,21
YouTube,4/2/23,0.6,302
Screen on (unlocked),4/2/23,0.6,0
Screen off,4/2/23,0.6,56
YouTube,4/2/23,0.6,571
Messages,4/2/23,0.59,213
Phone,4/2/23,0.59,4
Messages,4/2/23,0.59,132
Call,4/2/23,0.59,1
Phone,4/2/23,0.59,1
Screen on (unlocked),4/2/23,0.59,0
Screen off,4/2/23,0.59,0
Screen off (locked),4/2/23,0.58,608
Messages,4/2/23,0.58,12
Camera,4/2/23,0.58,6
Screen on (unlocked),4/2/23,0.58,0
Messages,4/2/23,0.58,3
Screen on (locked),4/2/23,0.58,0
Device boot,4/2/23,0.58,632
Screen on (unlocked),4/2/23,0.57,0
Device shutdown,4/2/23,0.57,0
Device shutdown,4/2/23,0.57,815
Screen off,4/2/23,0.57,4
Google,4/2/23,0.57,45
Screen on (unlocked),4/2/23,0.57,0
Screen off,4/2/23,0.57,0
Screen off (locked),4/2/23,0.56,859
Messages,4/2/23,0.56,1
Amazon Shopping,4/2/23,0.56,1
Screen on (unlocked),4/2/23,0.56,0
Screen off,4/2/23,0.56,0
Screen off (locked),4/2/23,0.56,82
Messages,4/2/23,0.56,7
Screen on (locked),4/2/23,0.56,0
Screen off,4/2/23,0.55,105
Messages,4/2/23,0.55,80
Amazon Shopping,4/2/23,0.55,25
Messages,4/2/23,0.55,129
Amazon Shopping,4/2/23,0.55,2
Screen on (unlocked),4/2/23,0.55,0
Screen off,4/2/23,0.55,1
Screen off (locked),4/2/23,0.55,302
Screen on (locked),4/2/23,0.55,6
Screen off (locked),4/2/23,0.54,432
Amazon Shopping,4/2/23,0.54,2
Screen on (unlocked),4/2/23,0.54,0
Screen off,4/2/23,0.54,0
Screen off (locked),4/2/23,0.54,19
Screen on (locked),4/2/23,0.54,8
Screen off,4/2/23,0.54,132
Amazon Shopping,4/2/23,0.54,37
Chrome,4/2/23,0.54,2
Screen on (unlocked),4/2/23,0.54,0
Screen off,4/2/23,0.54,0
Screen off (locked),4/2/23,0.54,51
Chrome,4/2/23,0.54,38
Gmail,4/2/23,0.54,7
Gallery,4/2/23,0.54,2
Screen on (unlocked),4/2/23,0.54,0
Screen off,4/2/23,0.54,0
Screen off (locked),4/2/23,0.54,15
Messages,4/2/23,0.54,178
Gallery,4/2/23,0.54,4
Photo Editor,4/2/23,0.54,11
Gallery,4/2/23,0.54,4
Gmail,4/2/23,0.54,20
Screen on (unlocked),4/2/23,0.54,0
Screen off,4/2/23,0.54,17
Gmail,4/2/23,0.54,79
